doc_id,profile_doc_id,score
131359,131360,0.30547231435775757
131359,131392,0.27058759331703186
131359,132877,0.4005680978298187
131359,132878,0.3652538061141968
131359,131411,0.288938969373703
131359,133430,0.4156399965286255
131359,133436,0.34333130717277527
131359,134073,0.4986191689968109
131359,131355,0.2860774099826813
131359,131356,0.3130684792995453
156825,154400,0.27162423729896545
156825,156163,0.2140626460313797
156825,157509,0.2631586790084839
156825,156839,0.2932852506637573
156825,156173,0.1713581383228302
156825,156846,0.21486368775367737
156825,40934926,0.6657225489616394
156825,156848,0.3355577290058136
156825,158323,0.17292313277721405
156825,156830,0.11107035726308823
133471,132996,0.11850593239068985
133471,133477,0.10176215320825577
133471,133479,0.09013989567756653
133471,133836,0.22017177939414978
133471,131347,0.09389854222536087
133471,132309,0.1992558091878891
133471,133465,0.11772134900093079
133471,131355,0.14636479318141937
133471,133501,0.09017988294363022
133471,132767,0.12083940207958221
4263502,735938,0.37373116612434387
4263502,21289188,0.4370529055595398
4263502,4521863,0.0944116935133934
4263502,15229159,0.2702941298484802
4263502,4394702,0.2735080122947693
4263502,692786,0.17111268639564514
4263502,18797428,0.3724527955055237
4263502,5668632,0.29564884305000305
4263502,21301305,0.22095553576946259
4263502,15311067,0.8799859881401062
118096,118881,0.689048707485199
118096,121508,0.6813686490058899
118096,117064,0.19283616542816162
118096,118313,0.6812117099761963
118096,117962,0.12812021374702454
118096,118091,0.3210095465183258
118096,118089,0.324304461479187
118096,118095,0.3704319894313812
118096,119152,0.38868603110313416
118096,117432,0.1602507382631302
260950,65502721,0.0968976765871048
260950,2879687,0.39310359954833984
260950,2441164,0.2735874354839325
260950,43995757,0.3819805085659027
260950,2126574,0.36243000626564026
260950,50517812,0.1291164606809616
260950,42160567,0.2443126142024994
260950,53431161,0.3494294583797455
260950,912957,0.6987036466598511
260950,2051294,0.33657512068748474
1531468,6467072,0.2588428854942322
1531468,2468001,0.25745946168899536
1531468,5851874,0.10342982411384583
1531468,3083394,0.16802921891212463
1531468,8066245,0.14311279356479645
1531468,8501357,0.19149786233901978
1531468,3083341,0.19204556941986084
1531468,2009168,0.13951051235198975
1531468,10075475,0.3007611036300659
1531468,5852031,0.2372732013463974
2706590,14478595,0.18358175456523895
2706590,19165635,0.9421263933181763
2706590,3567569,0.09853346645832062
2706590,11135666,0.6348085999488831
2706590,2022259,0.45809102058410645
2706590,3303636,0.1912517547607422
2706590,3567572,0.3159155249595642
2706590,3567539,0.5979355573654175
