doc_id,profile_doc_id,score
1424845,20848451,0.1128615289926529
1424845,6237767,0.3694799244403839
1424845,3170472,0.1022753044962883
1424845,49345671,0.16496950387954712
1424845,57678320,0.23392905294895172
1424845,9859505,0.22136928141117096
1424845,27865138,0.12820135056972504
1424845,38797685,0.16063980758190155
1424845,8534462,0.12207375466823578
1424845,42213471,0.1406075656414032
1635511,5199937,0.20822879672050476
1635511,14872929,0.12162809818983078
1635511,43126978,0.2902255058288574
1635511,61450762,0.17808151245117188
1635511,957770,0.2209891527891159
1635511,65843983,0.5203376412391663
1635511,2252436,0.30845990777015686
1635511,41014134,0.19204209744930267
1635511,50899064,0.1693754941225052
1635511,58196925,0.21890008449554443
3125814,24958945,0.13345679640769958
3125814,2626341,0.22765564918518066
3125814,50007544,0.1854468286037445
3125814,2620554,0.1403878927230835
3125814,2626869,0.11181812733411789
3125814,2627158,0.25839143991470337
3125814,2619384,0.12483391165733337
3125814,2611192,0.24100607633590698
3125814,2612506,0.22882014513015747
3125814,1505725,0.26159361004829407
4171369,64597984,0.263744980096817
4171369,5447139,0.2917885482311249
4171369,52308230,0.19682128727436066
4171369,1039722,0.1872749924659729
4171369,1527829,0.1760704666376114
4171369,23578390,0.2758624851703644
4171369,3653785,0.22490325570106506
4171369,6988763,0.2243141382932663
4171369,64961502,0.24139955639839172
4171369,1803999,0.24030624330043793
352765,50622304,0.16617202758789062
352765,352769,0.8972778916358948
352765,352774,0.48968473076820374
352765,2299271,0.22062209248542786
352765,67697966,0.19500982761383057
352765,15812401,0.2533997595310211
352765,23742006,0.2999732792377472
352765,352762,0.7812739610671997
352765,16846076,0.24289894104003906
352765,352767,0.2841458320617676
8634765,4096585,0.20150960981845856
8634765,61268140,0.12474040687084198
8634765,4059788,0.04984569922089577
8634765,2193102,0.3028107285499573
8634765,8634292,0.35796186327934265
8634765,57643509,0.13055382668972015
8634765,2193111,0.24694254994392395
8634765,52719256,0.1541326344013214
8634765,28941467,0.20208606123924255
8634765,40894972,0.2326149046421051
2082487,423394,0.19527393579483032
2082487,8152868,0.2644207775592804
2082487,224061,0.22238928079605103
2082487,5946928,0.18466703593730927
2082487,8040432,0.6300735473632812
2082487,8571068,0.7129974961280823
2082487,1253395,0.3134685456752777
2082487,1601691,0.12867090106010437
2082487,5947356,0.25697439908981323
2082487,2612861,0.11450595408678055
758589,849729,0.24437201023101807
758589,1529985,0.5258893370628357
758589,55127845,0.731167733669281
758589,879686,0.15099918842315674
758589,20099211,0.4232739508152008
758589,19400045,0.6053962111473083
