doc_id,profile_doc_id,score
1424845,5224471,0.12118041515350342
1424845,8430700,0.5521664023399353
1424845,1694754,0.21304649114608765
1424845,1424872,0.17270135879516602
1424845,8468081,0.7020600438117981
1424845,1432790,0.2663317322731018
1424845,44177910,0.17727972567081451
1424845,2164985,0.20656749606132507
1424845,24020777,0.2739407420158386
1424845,1425000,0.5077375769615173
1635511,2252436,0.2931022346019745
1635511,1523664,0.22250759601593018
1635511,2252376,0.6186435222625732
1635511,5642575,0.24541620910167694
1635511,3875210,0.16664840281009674
1635511,378368,0.22620506584644318
1635511,49081370,0.1761350929737091
1635511,7775560,0.198946014046669
1635511,779754,0.17157292366027832
1635511,11018891,0.14341792464256287
3125814,3175338,0.8013733625411987
3125814,3175692,0.18346060812473297
3125814,49448690,0.28907594084739685
3125814,359165,0.19852697849273682
3125814,301022,0.24073171615600586
3125814,36959825,0.2251841425895691
3125814,1227691,0.5328304171562195
3125814,3172517,0.3355465233325958
3125814,20210994,0.11466696113348007
3125814,13051514,0.3893086910247803
4171369,22473747,0.519139289855957
4171369,3919303,0.3770609200000763
4171369,2557272,0.26891040802001953
4171369,1039722,0.14827923476696014
4171369,7485642,0.16272588074207306
4171369,34296571,0.2529878616333008
4171369,6054498,0.3020855188369751
4171369,1039546,0.2466307282447815
4171369,1112156,0.1685488224029541
4171369,64580362,0.5340133309364319
352765,352774,0.2587924003601074
352765,352767,0.2307465672492981
352765,352769,0.6321620345115662
352765,2299271,0.2171332687139511
352765,16846076,0.17909561097621918
352765,6876950,0.19653621315956116
352765,352773,0.37593963742256165
352765,9483246,0.15899330377578735
352765,14987379,0.32799074053764343
352765,50596120,0.13981086015701294
8634765,8634292,0.25273287296295166
8634765,9822616,0.8773412704467773
8634765,8644744,0.3647412955760956
8634765,50874127,0.1805194914340973
8634765,25671580,0.30706173181533813
8634765,7169668,0.44219934940338135
8634765,59352167,0.32706698775291443
8634765,59322280,0.5700464844703674
8634765,59273804,0.60846346616745
8634765,59273850,0.44938334822654724
2082487,2612861,0.47176432609558105
2082487,6725175,0.3785471022129059
2082487,224061,0.21498356759548187
2082487,5946928,0.41254404187202454
2082487,5088521,0.6300293207168579
2082487,1609986,0.2772483825683594
2082487,5530163,0.26919394731521606
2082487,8416507,0.15278014540672302
2082487,2218452,0.1370190978050232
2082487,730814,0.2467893809080124
758589,1529985,0.4747677743434906
758589,1529968,0.7170256972312927
758589,1042390,0.23848305642604828
758589,812783,0.2081018090248108
758589,1029636,0.20717337727546692
758589,1529886,0.423946738243103
758589,1376905,0.37185612320899963
758589,972376,0.15745580196380615
758589,947657,0.4636009633541107
758589,1904915,0.42354661226272583
3639943,3639912,0.204970583319664
3639943,3639982,0.652576208114624
3639943,3640177,0.6771195530891418
3639943,3678690,0.19138981401920319
3639943,3640236,0.26503053307533264
3639943,3640157,0.17658185958862305
3639943,3573425,0.23791365325450897
3639943,3608318,0.12969133257865906
3639943,3678956,0.23819105327129364
3639943,3640048,0.22023683786392212
793926,784506,0.24720750749111176
793926,832508,0.3042016625404358
793926,966784,0.3419942855834961
793926,2104176,0.41375160217285156
793926,988070,0.23069830238819122
793926,852314,0.45360225439071655
793926,15054237,0.7956627011299133
793926,954541,0.4112629294395447
793926,850373,0.8459334969520569
793926,3109132,0.19172385334968567
1081355,19263988,0.12624353170394897
1081355,19264195,0.20021621882915497
1081355,2470575,0.12704777717590332
1081355,20102750,0.5125167369842529
1081355,20169200,0.14890576899051666
1081355,19264369,0.17979052662849426
1081355,19264481,0.3913798928260803
1081355,20100750,0.223630890250206
1081355,20218431,0.29412713646888733
1081355,21329175,0.357319712638855
4725407,4764371,0.1710577756166458
4725407,10740034,0.2817671597003937
4725407,4743891,0.16229568421840668
4725407,4763686,0.41883718967437744
4725407,4767299,0.5309118628501892
4725407,4792632,0.21366745233535767
4725407,4776224,0.3017735183238983
4725407,4912753,0.3842012882232666
4725407,4833803,0.287956565618515
4725407,4563962,0.22587160766124725
387038,48534772,0.36857491731643677
387038,164922,0.28114306926727295
387038,36365443,0.24532899260520935
387038,19341704,0.363707572221756
387038,1674658,0.3230111002922058
387038,22805429,0.21364787220954895
387038,32745547,0.35321223735809326
387038,658778,0.1931614726781845
387038,16684416,0.13511241972446442
387038,5517132,0.30117329955101013
5783457,6129898,0.6883482336997986
5783457,8839901,0.5203292965888977
5783457,17927614,0.21710453927516937
5783457,53354675,0.3511129915714264
5783457,29179160,0.2669813334941864
5783457,53529010,0.39948534965515137
5783457,10042719,0.16689540445804596
5783457,3450931,0.331378698348999
5783457,5784153,0.26343870162963867
5783457,5783402,0.3149513602256775
7382288,7369885,0.6867886781692505
7382288,7370107,0.6245920062065125
7382288,7370209,0.6978534460067749
7382288,7431021,0.6494756937026978
7382288,7367868,0.7688007950782776
7382288,7542283,0.739335834980011
7382288,7456297,0.6586734652519226
7382288,7412432,0.7831913828849792
7382288,7412252,0.7170377373695374
7382288,7518716,0.6517993807792664
1838300,2936102,0.1700568050146103
1838300,4767299,0.6551991105079651
1838300,17671170,0.6426081657409668
1838300,22975616,0.17398561537265778
1838300,4280305,0.24495136737823486
1838300,53647399,0.3679482638835907
1838300,4756309,0.28305310010910034
1838300,4725407,0.26941072940826416
1838300,55300777,0.4772762060165405
1838300,4743891,0.39557158946990967
20145,39482660,0.25592246651649475
20145,58277085,0.45557114481925964
20145,291162,0.24813523888587952
20145,371090,0.2225259244441986
20145,352232,0.18799088895320892
20145,39472427,0.2162885069847107
20145,46773160,0.5085228085517883
20145,58209733,0.17016613483428955
20145,43073087,0.8494457006454468
20145,58209523,0.15904000401496887
1184091,1148655,0.8652253746986389
1184091,17591018,0.3173583447933197
1184091,1194305,0.6815197467803955
1184091,5314366,0.20687991380691528
1184091,2158409,0.41060665249824524
1184091,2868980,0.5909729599952698
1184091,459248,0.257409930229187
1184091,52659646,0.014295324683189392
1184091,1173831,0.5369929671287537
1184091,568688,0.37601613998413086
308441,439597,0.13060615956783295
308441,205391,0.20599451661109924
308441,951271,0.1843370646238327
308441,286142,0.2629338800907135
308441,771084,0.08585960417985916
308441,411444,0.24623528122901917
308441,429176,0.22749647498130798
308441,231820,0.5030696988105774
308441,1121675,0.24903641641139984
308441,192004,0.7831426858901978
2658232,44857848,0.117325559258461
2658232,44857794,0.5487657189369202
2658232,29269407,0.3273899257183075
2658232,5553393,0.21354979276657104
2658232,14314964,0.1655927449464798
2658232,35898661,0.23147083818912506
2658232,367955,0.24346396327018738
2658232,14336447,0.11731712520122528
2658232,14323396,0.24064531922340393
2658232,1869922,0.5051470398902893
5970152,31047270,0.3159438371658325
5970152,23085135,0.346616268157959
5970152,25908221,0.8846517205238342
5970152,22981127,0.40143102407455444
5970152,24757430,0.25478506088256836
5970152,24734779,0.2773003578186035
5970152,23728294,0.25841304659843445
5970152,39306215,0.6929491758346558
5970152,22980972,0.5853855013847351
5970152,24737932,0.40466228127479553
2884586,1320069,0.4964931905269623
2884586,478272,0.22198989987373352
2884586,2037037,0.3528786599636078
2884586,53450385,0.3766944110393524
2884586,2021429,0.7284361720085144
2884586,49474187,0.8243160247802734
2884586,55774863,0.3729756772518158
2884586,1483499,0.2699248790740967
2884586,3975103,0.46820157766342163
2884586,55723449,0.4524526000022888
5024646,10397011,0.46410471200942993
5024646,10396740,0.5289434790611267
5024646,41275104,0.2796788513660431
5024646,1845116,0.6593750715255737
5024646,5024024,0.23900236189365387
5024646,1898196,0.26348161697387695
5024646,2986932,0.5704531669616699
5024646,5024240,0.19747363030910492
5024646,3135385,0.19118095934391022
5024646,10396803,0.048976264894008636
1211854,41714654,0.12163272500038147
1211854,2308367,0.1438334733247757
1211854,41717732,0.3164968192577362
1211854,41714651,0.1408674269914627
1211854,41714229,0.13458557426929474
1211854,41714653,0.10386962443590164
1211854,5383923,0.2441958338022232
1211854,7333104,0.18394246697425842
1211854,1554679,0.31214943528175354
1211854,2299911,0.23955292999744415
1736269,26128467,0.9238404035568237
1736269,1259300,0.9417245388031006
1736269,32328,0.9137578010559082
1736269,12478442,0.9220126271247864
1736269,1261320,0.9382331371307373
1736269,1735977,0.9218773245811462
1736269,752464,0.8633604049682617
1736269,1261286,0.9264839887619019
1736269,1259837,0.9319033026695251
1736269,1259944,0.9296129941940308
5096164,4469595,0.28023403882980347
5096164,4470063,0.6265738010406494
5096164,4468930,0.45986902713775635
5096164,4468912,0.6088890433311462
5096164,4470092,0.2931378483772278
5096164,4468920,0.23439624905586243
5096164,4470026,0.1514546424150467
5096164,4470077,0.3321562707424164
5096164,4468916,0.1609291285276413
5096164,4469546,0.2696930766105652
1182809,1215046,0.2277528941631317
1182809,1222371,0.20079658925533295
1182809,1193741,0.30058857798576355
1182809,972674,0.7046852111816406
1182809,1218094,0.4596525728702545
1182809,1194708,0.16203385591506958
1182809,1220025,0.1303180307149887
1182809,1220064,0.21371398866176605
1182809,1189238,0.37625476717948914
1182809,1220497,0.14170454442501068
3907724,3907749,0.9320952296257019
3907724,17620923,0.7306667566299438
3907724,20568589,0.9075453877449036
3907724,17625037,0.7204428315162659
3907724,33409162,0.32251641154289246
3907724,17618174,0.7030603289604187
3907724,48424460,0.25720277428627014
3907724,73417,0.4460977017879486
3907724,30650944,0.3570494055747986
3907724,20518667,0.5119082927703857
7146993,7134967,0.3422132432460785
7146993,41684988,0.1496753692626953
7146993,68404652,0.4603549540042877
7146993,3334980,0.3039531707763672
7146993,43474825,0.14354954659938812
7146993,3173973,0.20092655718326569
7146993,907522,0.1690414845943451
7146993,3050140,0.11572422832250595
7146993,4324340,0.41144999861717224
7146993,1687692,0.11573784798383713
80052,3137222,0.12810784578323364
80052,3082208,0.18175901472568512
80052,3086971,0.37777969241142273
80052,3096440,0.5831369161605835
80052,50144243,0.22660145163536072
80052,3131131,0.1701630800962448
80052,52983212,0.0986526608467102
80052,1913976,0.10184115916490555
80052,6074553,0.18623702228069305
80052,5798319,0.11572926491498947
8409477,48584469,0.4055282771587372
8409477,23833178,0.16597792506217957
8409477,22290753,0.28736329078674316
8409477,1898196,0.3527624309062958
8409477,28046793,0.370615154504776
8409477,39470566,0.5803743600845337
8409477,31669950,0.6456425189971924
8409477,9874323,0.5278486013412476
8409477,15827166,0.3234710395336151
8409477,9732128,0.15849635004997253
49669,20140888,0.6772360801696777
49669,1175274,0.49078476428985596
49669,20285598,0.4699452221393585
49669,58900286,0.3744819462299347
49669,17111748,0.7005038857460022
49669,878497,0.4459945559501648
49669,20140607,0.8374796509742737
49669,20493491,0.6847704648971558
49669,699742,0.6714966297149658
49669,27818602,0.0804549902677536
468685,10369275,0.26388388872146606
468685,465851,0.5817843675613403
468685,215271,0.31140008568763733
468685,16194865,0.23541511595249176
468685,54277053,0.6899648308753967
468685,385543,0.4693859815597534
468685,2785236,0.44749537110328674
468685,4101218,0.11851057410240173
468685,5182690,0.4176720380783081
468685,385586,0.30856773257255554
364546,35463812,0.8711111545562744
364546,29728617,0.34164971113204956
364546,61137792,0.2523387670516968
364546,11033675,0.4508281350135803
364546,16845722,0.31145817041397095
364546,52328736,0.3597129285335541
364546,27025826,0.20115283131599426
364546,35244798,0.6000189185142517
364546,22269413,0.1205359473824501
364546,27705003,0.6035816669464111
356194,4460747,0.4790903925895691
356194,7046160,0.2184760570526123
356194,2277398,0.47367221117019653
356194,366799,0.4323371648788452
356194,3719406,0.4651782512664795
356194,3729192,0.32269346714019775
356194,2062412,0.21402724087238312
356194,4411137,0.21527846157550812
356194,1186864,0.4507526159286499
356194,356347,0.1414775252342224
4562115,4562179,0.30246028304100037
4562115,38901830,0.2356797307729721
4562115,7104490,0.11853716522455215
4562115,4542128,0.25397175550460815
4562115,4542168,0.5605680346488953
4562115,4556369,0.4231067895889282
4562115,4556400,0.41209709644317627
4562115,4562192,0.2431924194097519
4562115,4542120,0.11514625698328018
4562115,4542123,0.6988144516944885
148789,549267,0.19870643317699432
148789,549180,0.36637675762176514
148789,13051514,0.37734198570251465
148789,549509,0.3862702250480652
148789,13275391,0.4064668118953705
148789,147751,0.20217014849185944
148789,548689,0.25650596618652344
148789,3721557,0.1725754588842392
148789,262552,0.12513305246829987
148789,2497226,0.24672047793865204
763654,29336574,0.6034871935844421
763654,28882922,0.3448149263858795
763654,28801329,0.14775662124156952
763654,28363006,0.17020417749881744
763654,28801752,0.30587881803512573
763654,28777990,0.1572948694229126
763654,29333801,0.310155987739563
763654,28365513,0.16162654757499695
763654,28364186,0.3654499351978302
763654,28005236,0.241813525557518
185966,22194312,0.26234903931617737
185966,406017,0.32535994052886963
185966,50295047,0.4450984001159668
185966,2720098,0.31802719831466675
185966,55840009,0.15407036244869232
185966,2369755,0.23104295134544373
185966,28514827,0.19875241816043854
185966,3243480,0.18798743188381195
185966,7168086,0.34730827808380127
185966,8882773,0.1904820054769516
3329154,52212013,0.1742970198392868
3329154,8516626,0.14342838525772095
3329154,57440219,0.6037782430648804
3329154,63852189,0.13247540593147278
3329154,64219104,0.3515962064266205
3329154,46265552,0.2641756236553192
3329154,2412026,0.3820236921310425
3329154,222657,0.21282337605953217
3329154,60450565,0.11826803535223007
3329154,21825716,0.1862509399652481
6170724,6169969,0.18070749938488007
6170724,3734919,0.5293176174163818
6170724,6126544,0.1563527137041092
6170724,6928096,0.16392602026462555
6170724,6394996,0.2658257484436035
6170724,66946227,0.5247757434844971
6170724,7260754,0.5039573907852173
6170724,10954485,0.8085686564445496
6170724,20264344,0.7980571985244751
6170724,64791723,0.28824496269226074
8219779,8233617,0.22470161318778992
